model,dataset,kind,model_label,sample_index,true_label,pred_class,attr_mean,attr_mean_abs,attr_l1,attr_l2
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),14,55,55,0.0008989928152950691,0.02398095982321967,7366.950857693082,20.382113318301773
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),15,96,96,-0.002195173612799241,0.021484296472173894,6599.97587625182,18.703797440219116
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),16,49,49,0.0013284169393846194,0.021293354110389823,6541.318382711754,17.08094880188384
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),17,53,53,-0.004786834528068645,0.02602857961251297,7995.979656963985,25.204942434028812
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),18,96,96,-0.0027572554957842055,0.03223760968305406,9903.393694634207,30.572543858564103
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),19,46,46,0.0011134368113651298,0.02193438962763031,6738.244493608032,19.048159187100374
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),20,72,72,0.0015145306670285988,0.02332055603542016,7164.074814081073,22.200598416977595
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),21,92,92,-1.3097972605099113e-05,0.025818521652414238,7931.449851621654,22.063131306984015
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),22,61,61,-0.00046342934016759874,0.0331608308014621,10187.007222209157,29.791426713700154
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),23,2,2,0.0007162035290914763,0.0227504410433509,6988.935488517396,19.85390749164615
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),24,84,84,4.7171658368073315e-05,0.024698520264151202,7587.385425147249,21.45768321535451
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),25,59,59,0.0016183951371746975,0.02468680685800991,7583.787066780644,22.49606901984622
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),26,74,74,-0.0022784775900082897,0.02911610575590388,8944.467688213672,28.487590164872483
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),27,87,87,0.00047799680224713814,0.02028222189213067,6230.698565262543,16.662730483410197
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),28,77,77,0.0012081366848694557,0.02437494026788746,7487.981650295028,21.275095466265824
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),29,71,71,0.0016565893124654263,0.018818532613777295,5781.053218952385,14.91700859133021
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),30,72,72,0.001192693147090124,0.02858559924331694,8781.496087546964,23.336119162229934
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),31,53,53,-0.0011814135038056253,0.03278033999159328,10070.120445417455,26.685168256384554
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),32,43,43,0.0005633632723446051,0.02391954515420006,7348.084271370259,22.025678172641694
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),33,88,88,-0.0001019203213503328,0.02412207244415146,7410.300654843329,23.160603469879863
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),34,34,34,0.0008713483547923703,0.026201512517877293,8049.104645491904,23.59978746586524
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),35,97,97,0.0005315337316596076,0.02748758263750916,8444.185386242814,23.72614470487429
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),36,33,33,0.001468945496294909,0.030410287388600566,9342.040285778094,25.667468171262076
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),37,4,4,0.0017965498238886883,0.02228205144860222,6845.046205010602,17.82813885925015
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),38,21,21,0.0014097614386028568,0.02392213134689232,7348.878749765321,21.036198864005733
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),39,47,47,-0.0011731301011276862,0.026765499239452838,8222.361366359912,25.57322614628667
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),40,81,81,-0.004606850639449703,0.02602925849988772,7996.188211165508,24.033621826047515
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),41,75,75,0.00048029430534835883,0.022464415988071907,6901.06859153569,19.092762221644687
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),42,22,22,4.389328026435102e-05,0.025823734987150085,7933.051388052506,24.19971375569405
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),43,6,6,-0.0002537324344145775,0.024651261358150614,7572.867489223869,22.914482076857503
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),44,88,88,-0.0017383736812016644,0.01948424436525678,5985.559869006883,17.931145293431417
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),45,26,26,0.001987465807279391,0.02419427695510858,7432.481880609355,21.70319357145129
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),46,39,39,-0.001607217862266957,0.023570679301241928,7240.9126813415205,20.59654605831305
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),47,88,88,0.0015230473731024457,0.027455704354066145,8434.39237756912,23.10522138288578
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),48,93,93,-0.0011554705636507912,0.03061375554709717,9404.54570406825,27.331480800950246
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),49,27,27,2.5776152462195038e-05,0.024559987491591623,7544.828157416947,22.015962861573477
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),50,17,17,-0.003474661753197846,0.02552061103340083,7839.931709460735,23.586137691015605
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),51,71,71,0.0003326067969016844,0.02956407637061232,9082.084261052105,24.910503362242345
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),52,98,98,0.003293061763634807,0.020047845056132347,6158.698001243857,16.645636797987102
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),53,82,82,-0.004229744049503745,0.026031253090536152,7996.800949412706,24.69743372326861
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),54,64,64,-0.002461579680280422,0.03089483764647631,9490.894124997523,33.72523546830856
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),55,2,2,3.691190373176519e-05,0.024304102508282674,7466.220290544437,21.222197497250676
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),56,48,48,-0.00015609081352154183,0.01975467093539728,6068.634911354044,18.232096782077097
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),57,46,46,0.0011659509653887431,0.024557510341621878,7544.067176946241,21.037122866595833
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),58,15,15,-0.0017434697371200574,0.023123848889578677,7103.6463788785695,20.133630970692693
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),59,74,74,0.0011156978496915037,0.03103887193579186,9535.14145867526,27.426345898373054
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),60,15,15,-0.0020778451314560887,0.029278356661092807,8994.31116628771,26.696386197454203
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),61,19,19,0.0016710671415402583,0.022850818453095507,7019.77142879094,18.684195491340855
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),62,79,79,0.0015380255000050106,0.026178287369438735,8041.969879891579,23.340591914578965
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,VGG16 (Pruned Finetuned),63,40,40,-2.512538037190796e-06,0.023021214839040797,7072.117198553333,19.68304296562978
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),0,66,66,0.0018471419361517475,0.016374836224429257,5030.349688144668,14.401958262924506
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),1,36,36,-7.768778107057006e-05,0.015116908938695838,4643.914425967361,15.64009549270475
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),2,31,31,0.0015566890878942882,0.015173976747085857,4661.4456567047755,12.461415347425556
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),3,13,13,0.0013498771915762564,0.01574368659426585,4836.460521758469,12.98685846202545
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),4,64,64,0.002288674921688103,0.013906881786812276,4272.194084908731,11.886679920800313
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),5,70,70,-0.0027574277558247685,0.01701502355820405,5227.015237080284,15.516839403608438
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),6,57,57,0.0005960519132493965,0.01572460018859748,4830.597177937146,13.5457507895379
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),7,2,2,0.0008310909175128348,0.01704691962375952,5236.813708418925,14.915188361841855
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),8,61,61,0.00026271936573937744,0.01370398811119187,4209.8651477581425,11.369665416599577
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),9,47,47,-5.703915731910018e-05,0.015111335724313148,4642.202334508999,13.738937791042527
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),10,75,75,-0.0029484645794029905,0.019495934686803804,5989.151135786128,17.697854044249244
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),11,1,1,0.000789373108338971,0.012587867949343462,3866.9930340383116,11.015429583119417
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),12,2,2,0.0003830781048025574,0.01469658845351538,4514.791972919925,13.274001011106382
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),13,12,12,-0.0018660269877596614,0.016299577320238342,5007.230152777219,13.951643893506187
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),14,78,78,0.00173523919895988,0.013303805992351578,4086.929200850405,11.216759760907854
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),15,71,71,0.0009427707194936419,0.015313489102731085,4704.303852358989,12.873193368253789
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),16,64,64,0.002323985431868586,0.011745118111432584,3608.10028383209,9.908493268619402
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),17,93,93,0.0016321408665418305,0.015211907663581457,4673.098034252223,13.108981124709937
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),18,58,58,-0.001724534715907846,0.014981829895182297,4602.418143800001,13.081566911990876
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),19,41,41,-0.000888918408836834,0.019373170086312293,5951.437850515136,16.384943149422135
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),20,82,82,-0.0058442778932535034,0.024159900261552274,7421.921360348859,20.14140050126976
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),21,5,5,-0.0006383405337015506,0.014642535859979761,4498.187016185782,12.345429234461035
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),22,89,89,-0.0008073589764088688,0.013037647389879553,4005.1652781709986,10.752604107044034
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),23,16,16,-0.0002804406609909682,0.016182120393645062,4971.147384927764,14.092675284334582
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),24,90,90,-0.0007918363361599515,0.014833247679599102,4556.773687172844,13.334659449013657
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),25,24,24,0.0013207328790277725,0.012276057594162448,3771.204892926704,9.860719921839241
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),26,29,29,0.0001549518836010618,0.015508729972560073,4764.281847570454,13.226191848429615
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),27,77,77,-0.00016650698702244633,0.01707308504243712,5244.851725036684,16.148580815225277
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),28,52,52,0.0005852924170086389,0.015767208047617734,4843.686312228168,14.06176621860022
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),29,49,49,0.0001781448768196984,0.01452013246921946,4460.584694544218,12.306698797489284
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),30,16,16,0.0005268004757184615,0.013037365665264275,4005.078732369185,10.936819572315253
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),31,58,58,-0.00045589450696477575,0.014821884441317707,4553.282900372799,12.935695696720243
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),32,27,27,0.0016804842586709912,0.015381371456439022,4725.157311418067,12.555505154349689
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),33,80,80,0.0013228023329369964,0.014055201144993567,4317.757791742024,12.2293074052732
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),34,74,74,0.0013691855400956732,0.015192856239036209,4667.245436631923,12.525081569177267
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),35,12,12,-0.0005113155677318274,0.01496539890800514,4597.370544539179,12.914117227236313
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),36,99,99,0.0012310963669621056,0.019174299971953808,5890.34495138421,15.823071046974215
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),37,44,44,0.0005723497045947079,0.015465840093350133,4751.106076677161,12.878328868810321
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),38,25,25,0.0004662975218865058,0.015675057125267556,4815.377548882193,12.806441700257713
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),39,70,70,-0.00011161995097432282,0.017599197456605313,5406.473458669152,14.900879098178358
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),40,21,21,0.0007542780834121773,0.017707485833517528,5439.739648056585,15.702847940134696
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),41,61,61,0.00048482547207198137,0.013954030216914498,4286.678082636134,11.848905663869093
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),42,39,39,-0.00017246691272793102,0.010825639916447914,3325.636582332799,9.810008251878587
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),43,75,75,-0.0006704395835791359,0.01805163048084544,5545.460883715718,16.020412777651703
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),44,43,43,-0.0003563115705434661,0.01715277073227356,5269.331168954437,14.68512233096714
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),45,36,36,-0.0019188629556783888,0.02304306251990098,7078.828806113581,21.598718883879624
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),46,14,14,0.0014522303711469635,0.015588214780363928,4788.699580527798,12.8290275482277
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),47,40,40,0.0013164567514006027,0.012265058648946238,3767.826016956284,10.397902944459917
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),48,96,96,-0.00023439827427036873,0.01313965176729246,4036.5010229122436,10.731881113050845
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),49,82,82,0.002131872801094304,0.012850449532732186,3947.6580964553277,10.97087187364561
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),50,66,66,0.0016900795046412406,0.013220075995848655,4061.2073459247067,11.081630533077215
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),51,88,88,-0.0018935527641156158,0.018133859726262365,5570.721707907798,15.906691129178895
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),52,29,29,-0.001930719711286959,0.01841247637667385,5656.312742914206,15.448282000786813
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),53,8,8,-0.002968181622992991,0.01853244755566904,5693.167889101529,17.516863497706453
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),54,46,46,0.0015693312749109516,0.014210418160883255,4365.440459023336,12.709826898252627
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),55,49,49,-0.0005549869404574137,0.01808038972993875,5554.295725037185,17.04442171123236
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),56,97,97,-0.0023688093025007696,0.021385714451441346,6569.691479482782,19.72365182123867
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),57,83,83,0.0015503056966575442,0.01274890910540578,3916.4648771806555,10.580491069832966
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),58,87,87,0.0014508208391512444,0.01323160595314391,4064.749348805809,10.989722658452894
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),59,21,21,0.0008388066079809242,0.015445907331446811,4744.98273222046,13.56764037365637
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),60,96,96,3.621178449530952e-05,0.012655084174929717,3887.641858538409,10.26727382834307
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),61,68,68,-0.0017649458933842281,0.0181119918676251,5564.003901734432,15.033777023924646
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),62,0,0,-0.0012729945058653177,0.019911761260227565,6116.893059141908,17.52678993947054
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,VGG16 (Pruned Finetuned Quantized),63,99,99,0.000940533059127467,0.013788830092363098,4235.928604373944,11.473037414878279
